term,high_drift_tfidf,low_drift_tfidf,high_minus_low
don know related,0.0010987143342101144,0.0006917966193480024,0.000406917714862112
don need,0.001863094523525784,0.0,0.001863094523525784
don think,0.0,0.002748060876629984,-0.002748060876629984
drastically,0.00120078768160481,0.004281762227956911,-0.003080974546352101
drop,0.0021202651048214984,0.0005000518093735884,0.00162021329544791
dumper,0.0,0.0036190471890003035,-0.0036190471890003035
duplicate,0.0011806704772128317,0.006083234126476968,-0.004902563649264136
duplicated,0.004619257851147821,0.0016901328876923584,0.002929124963455463
duplicates,0.0018906374541549074,0.0030149895709867943,-0.001124352116831887
dylib,0.0,0.0044261712151767675,-0.0044261712151767675
dynamic,0.002383282419320546,0.0,0.002383282419320546
earlier,0.0,0.0012032815572705002,-0.0012032815572705002
earliest,0.0,0.001570348316253467,-0.001570348316253467
earliest failures,0.0,0.001570348316253467,-0.001570348316253467
earliest failures pm,0.0,0.001570348316253467,-0.001570348316253467
early,0.0,0.0019856354966466924,-0.0019856354966466924
easy,0.0007616154630147678,0.0016111534351811166,-0.0008495379721663488
ec,0.0,0.0017459699163742963,-0.0017459699163742963
ecosystem,0.0011122535165709298,0.0005000518093735884,0.0006122017071973414
edge,0.0012642851349208355,0.0022916667087780323,-0.0010273815738571967
edit,0.002394370412189326,0.0,0.002394370412189326
effect,0.003199960129556094,0.0,0.003199960129556094
effectively,0.000589229741382824,0.0013540449558667165,-0.0007648152144838925
effects,0.002858713483765993,0.0007035570816061798,0.0021551564021598133
effort,0.0010318855036526764,0.0021145314254334448,-0.0010826459217807684
effort link,0.0010987143342101144,0.0006917966193480024,0.000406917714862112
effort link relevant,0.0010987143342101144,0.0006917966193480024,0.000406917714862112
eks,0.00047346934307885126,0.0006575032643113037,-0.00018403392123245241
electron,0.002559567824292589,0.00034514016787385503,0.002214427656418734
element,0.0008109405776205744,0.0007672255358319943,4.3715041788580135e-05
emit,0.004705257077648675,0.0,0.004705257077648675
emit experimental,0.0015398049685234152,0.0,0.0015398049685234152
emit experimental warning,0.0015398049685234152,0.0,0.0015398049685234152
emitted,0.0020497471805274747,0.002630354862763762,-0.0005806076822362873
emitted bare,0.0,0.002894569598393257,-0.002894569598393257
emitted bare subtype,0.0,0.002894569598393257,-0.002894569598393257
enable,0.0033842623139374974,0.004730339328925757,-0.00134607701498826
enabled,0.0046230383040612565,0.010081750060033838,-0.005458711755972581
enabled default,0.0012498037599172201,0.0011599717793831553,8.983198053406482e-05
enables,0.0,0.0015537682943420656,-0.0015537682943420656
enabling,0.0014008231337556292,0.005460139654653357,-0.004059316520897728
encoded,0.0,0.001515907382873596,-0.001515907382873596
encountered,0.0,0.0012032815572705002,-0.0012032815572705002
encountering,0.0009481316942102088,0.00041087405545441367,0.0005372576387557952
end,0.01665662896516375,0.007912158990388218,0.008744469974775532
end fixes,0.0024448793838684198,0.0,0.0024448793838684198
end triagebot,0.004297489547476784,0.002486702226473218,0.001810787321003566
end triagebot end,0.004297489547476784,0.002486702226473218,0.001810787321003566
endpoint,0.005780720040097953,0.008872526661937932,-0.0030918066218399787
endpoints,0.004119809594380734,0.0018525327264477113,0.0022672768679330227
ends,0.002742077935378096,0.0004358265495771796,0.0023062513858009164
enforce,0.0,0.00443295965926243,-0.00443295965926243
enhancement,0.011767384047737504,0.0005859590755441656,0.011181424972193339
enhancement proposal,0.007883550514699895,0.0,0.007883550514699895
enhancement proposals,0.004185209559993782,0.0007275273038605595,0.0034576822561332224
enhancement proposals usage,0.004185209559993782,0.0007275273038605595,0.0034576822561332224
ensure,0.012499449355798997,0.00470310852680082,0.007796340828998177
ensure added,0.0020388006181503954,0.0008448132522072999,0.0011939873659430954
ensure added ran,0.0020388006181503954,0.0008448132522072999,0.0011939873659430954
ensure code,0.0,0.0026289422111131695,-0.0026289422111131695
ensure code date,0.0,0.0026289422111131695,-0.0026289422111131695
ensure pr,0.00993052560915982,0.002254683568222722,0.007675842040937099
ensure pr title,0.00993052560915982,0.002254683568222722,0.007675842040937099
ensure unix,0.0031722422594945153,0.001975797322315495,0.0011964449371790202
ensure unix windows,0.0031722422594945153,0.001975797322315495,0.0011964449371790202
ensures,0.0023884862720994766,0.001584996790522808,0.0008034894815766686
ensures links,0.0022173203138755584,0.0008157567444252665,0.0014015635694502918
ensures links reference,0.0022173203138755584,0.0008157567444252665,0.0014015635694502918
enter,0.0024793708647027307,0.002190325517732652,0.0002890453469700789
enter extended,0.002559795171046508,0.0008157567444252665,0.0017440384266212412
enter extended release,0.002559795171046508,0.0008157567444252665,0.0017440384266212412
entire,0.00027974332947799534,0.001208378863360011,-0.0009286355338820158
entire family,0.0002978605716517463,0.000775972461494676,-0.00047811188984292973
entire family leaving,0.0002978605716517463,0.000775972461494676,-0.00047811188984292973
entirely,0.0028732448581398886,0.0,0.0028732448581398886
entirety,0.00993052560915982,0.002254683568222722,0.007675842040937099
entirety quite,0.00993052560915982,0.002254683568222722,0.007675842040937099
entirety quite important,0.00993052560915982,0.002254683568222722,0.007675842040937099
entries,0.00184160301367825,0.0031744575212117373,-0.0013328545075334873
entry,0.002527885737354709,0.004069869280827457,-0.001541983543472748
enum,0.0004306532376952183,0.0013835932386960048,-0.0009529400010007865
env,0.002088025647037036,0.0008678681467354664,0.0012201575003015694
env rust,0.002198464891389422,0.0006497183851654538,0.0015487465062239683
env rust backtrace,0.002198464891389422,0.0006497183851654538,0.0015487465062239683
environment,0.0031878342794807828,0.0021784961043130684,0.0010093381751677143
environment details,0.002198464891389422,0.0006497183851654538,0.0015487465062239683
environment details summary,0.002198464891389422,0.0006497183851654538,0.0015487465062239683
environments,0.00047346934307885126,0.0011821820444964173,-0.0007087127014175661
equal,0.0008298426194886675,0.001539768267562556,-0.0007099256480738885
equality,0.0005214195764106706,0.00045535537749092134,6.606419891974923e-05
error,0.010440823461733422,0.01907968881018681,-0.008638865348453388
error message,0.0,0.00042571468205679613,-0.00042571468205679613
error output,0.002198464891389422,0.0006497183851654538,0.0015487465062239683
error output include,0.00234084584081944,0.0,0.00234084584081944
error possible,0.0013247421669910172,0.0006917966193480024,0.0006329455476430148
error possible try,0.0013247421669910172,0.0006917966193480024,0.0006329455476430148
error shown,0.00194143348763994,0.0,0.00194143348763994
error text,0.0014910465373686942,0.0,0.0014910465373686942
error text recent,0.0014910465373686942,0.0,0.0014910465373686942
errors,0.009227485973078965,0.008146993309589843,0.0010804926634891219
errors newly,0.0014910465373686942,0.0,0.0014910465373686942
errors newly checking,0.0014910465373686942,0.0,0.0014910465373686942
errors type,0.001400354267962103,0.001487308380991261,-8.695411302915806e-05
errors type pr,0.001400354267962103,0.001487308380991261,-8.695411302915806e-05
especially,0.0026114486117590472,0.0008157567444252665,0.0017956918673337806
especially release,0.0020388006181503954,0.0008448132522072999,0.0011939873659430954
especially release targeted,0.0020388006181503954,0.0008448132522072999,0.0011939873659430954
establish,0.0008109405776205744,0.0005324370667691764,0.000278503510851398
etcd,0.0,0.006894541285216338,-0.006894541285216338
etcd etcd,0.0,0.001570348316253467,-0.001570348316253467
etcd etcd test,0.0,0.001570348316253467,-0.001570348316253467
etcd sh,0.0,0.001570348316253467,-0.001570348316253467
etcd sh export,0.0,0.001570348316253467,-0.001570348316253467
etcd test,0.0,0.001570348316253467,-0.001570348316253467
etcd test test,0.0,0.001570348316253467,-0.001570348316253467
eval,0.008309611277772511,0.0,0.008309611277772511
evaluate,0.0024982894056535467,0.0,0.0024982894056535467
evaluation,0.0017904948273545585,0.0007035570816061798,0.0010869377457483787
event,0.00225898293772359,0.006896725809429348,-0.004637742871705758
events,0.0005430257789533355,0.00045535537749092134,8.767040146241413e-05
evidence,0.00031369525044618464,0.0007940798901212421,-0.00048038463967505743
ex,0.0011450111955570892,0.001175652761514095,-3.064156595700574e-05
ex tests,0.0007622306980076138,0.00031248951851909224,0.0004497411794885215
ex tests added,0.0007622306980076138,0.00031248951851909224,0.0004497411794885215
exact,0.0005214195764106706,0.0018284794423036193,-0.0013070598658929487
exactly,0.0,0.001236809085038791,-0.001236809085038791
example,0.014262059294173728,0.008314403326644059,0.005947655967529669
example explanation,0.0024897457374020264,0.0,0.0024897457374020264
example explanation nan,0.0024897457374020264,0.0,0.0024897457374020264
example export,0.0,0.001570348316253467,-0.001570348316253467
example export path,0.0,0.001570348316253467,-0.001570348316253467
example gh,0.009436210320302167,0.0022985490146386024,0.007137661305663565
example gh nnnnnn,0.009436210320302167,0.0022985490146386024,0.007137661305663565
example img,0.0019964866008273163,0.0,0.0019964866008273163
example img width,0.0019964866008273163,0.0,0.0019964866008273163
example read,0.0013247421669910172,0.0006917966193480024,0.0006329455476430148
example read rust,0.0013247421669910172,0.0006917966193480024,0.0006329455476430148
examples,0.00570459713033871,0.0014866186768674938,0.004217978453471216
examples code,0.0013247421669910172,0.0006917966193480024,0.0006329455476430148
examples code meta,0.0013247421669910172,0.0006917966193480024,0.0006329455476430148
examples fixes,0.0026509727295726433,0.00037378117217289227,0.002277191557399751
examples fixes issue,0.0026509727295726433,0.00037378117217289227,0.002277191557399751
exception,0.010376536230703705,0.005174333088181271,0.005202203142522434
exceptions,0.008306135806681141,0.0,0.008306135806681141
executable,0.0,0.001941392126554703,-0.001941392126554703
executable test,0.0,0.001941392126554703,-0.001941392126554703
executable test case,0.0,0.001941392126554703,-0.001941392126554703
executed,0.0036596730423985114,0.0,0.0036596730423985114
execution,0.002313134033811632,0.003290775558344661,-0.000977641524533029
execution bytecode,0.0002978605716517463,0.000775972461494676,-0.00047811188984292973
execution bytecode subsequently,0.0002978605716517463,0.000775972461494676,-0.00047811188984292973
exist,0.0011450111955570892,0.0011032290315817531,4.1782163975336104e-05
existing,0.006106500992143913,0.010295378699057797,-0.004188877706913884
existing arm,0.0,0.002894569598393257,-0.002894569598393257
existing arm object,0.0,0.002894569598393257,-0.002894569598393257
existing issues,0.001736748465140868,0.0012229938984301275,0.0005137545667107406
existing issues avoid,0.0011034540180687737,0.0013021996356186575,-0.0001987456175498838
existing pattern,0.0,0.0016968572930728522,-0.0016968572930728522
existing pattern used,0.0,0.0016968572930728522,-0.0016968572930728522
existing tests,0.00031369525044618464,0.0007672255358319943,-0.00045353028538580966
existing tests pass,0.00031369525044618464,0.0007672255358319943,-0.00045353028538580966
existing uops,0.0002978605716517463,0.000775972461494676,-0.00047811188984292973
existing uops unchanged,0.0002978605716517463,0.000775972461494676,-0.00047811188984292973
exists,0.0029028576319152983,0.001769822574077168,0.0011330350578381302
exists beta,0.002198464891389422,0.0006497183851654538,0.0015487465062239683
exists beta nightly,0.002198464891389422,0.0006497183851654538,0.0015487465062239683
exit,0.003622289941911687,0.0,0.003622289941911687
expand,0.0,0.006406118451762741,-0.006406118451762741
expect,0.004046426694950324,0.0013667298527811045,0.00267969684216922
expect happen,0.0023797586531557912,0.0013418056906651377,0.0010379529624906536
expected,0.00792544153300869,0.015655965780520153,-0.0077305242475114635
expected actual,0.0,0.0014866958336052975,-0.0014866958336052975
expected behavior,0.00619535127878957,0.013694997441621537,-0.007499646162831966
expected behavior expected,0.0031025557665130114,0.005403211028459195,-0.0023006552619461835
expecting,0.0007622306980076138,0.0007491221145751581,1.3108583432455624e-05
experience,0.0008109405776205744,0.00036749275807476477,0.00044344781954580966
experimental,0.005686314957526285,0.002828161538942937,0.002858153418583348
experimental warning,0.0015398049685234152,0.0,0.0015398049685234152
explain,0.002279480436996602,0.0016354487247398298,0.0006440317122567722
explain details,0.0011816650084998164,0.0017093180543087613,-0.0005276530458089449
explain details query,0.0,0.0012244873418878776,-0.0012244873418878776
explanation,0.0024897457374020264,0.0,0.0024897457374020264
explanation nan,0.0024897457374020264,0.0,0.0024897457374020264
explanation nan does,0.0024897457374020264,0.0,0.0024897457374020264
explicit,0.0015238359206619177,0.0009834703161044195,0.0005403656045574981
explicitly,0.002945396825201321,0.0017145000987376115,0.0012308967264637097
export,0.0,0.003140696632506934,-0.003140696632506934
export output,0.0,0.001570348316253467,-0.001570348316253467
export output command,0.0,0.001570348316253467,-0.001570348316253467
export path,0.0,0.001570348316253467,-0.001570348316253467
export path path,0.0,0.001570348316253467,-0.001570348316253467
exposed,0.0015260413514280341,0.0011111016258075282,0.000414939725620506
exposes,0.001730844518961143,0.0,0.001730844518961143
express,0.00177309535780877,0.0021297482670767057,-0.00035665290926793574
extended,0.0030813577106897595,0.0008157567444252665,0.002265600966264493
extended release,0.002559795171046508,0.0008157567444252665,0.0017440384266212412
extended release note,0.002559795171046508,0.0008157567444252665,0.0017440384266212412
extension,0.002014362456503503,0.007601005867283488,-0.005586643410779985
extensions,0.0012992593202493712,0.002045817558936393,-0.0007465582386870218
extensive,0.0006874347601731046,0.0005106656137864446,0.00017676914638665997
external,0.008721191162235775,0.0,0.008721191162235775
extra,0.0,0.0025287510137145183,-0.0025287510137145183
extract,0.003679988335276564,0.0,0.003679988335276564
extracted,0.0007619179603309588,0.00014057692700429576,0.0006213410333266631
extremely,0.00120078768160481,0.0005324370667691764,0.0006683506148356335
facing,0.005398807949505114,0.002751958810124979,0.0026468491393801348
facing change,0.004903435347816312,0.0028054988737621143,0.0020979364740541973
facing change additional,0.002785793457691052,0.0,0.002785793457691052
facing change just,0.002559795171046508,0.0008157567444252665,0.0017440384266212412
fail,0.004875219951937657,0.00489241318994167,-1.7193238004012748e-05
fail does,0.0020325443025232355,0.0,0.0020325443025232355
fail error,0.0,0.000723363573973506,-0.000723363573973506
failed,0.00431927326747708,0.004338824015702923,-1.9550748225843385e-05
failing,0.004641077332793532,0.007159281075506778,-0.002518203742713246
failing test,0.003962777349550949,0.003325039199797446,0.0006377381497535027
failing test flake,0.0014910465373686942,0.0,0.0014910465373686942
failing test kind,0.002559795171046508,0.0012705881466609447,0.0012892070243855631
fails,0.005686610210889176,0.009285703531256666,-0.0035990933203674906
fails compile,0.0016920950259354333,0.0,0.0016920950259354333
failure,0.0030503350885535963,0.004949725974143088,-0.0018993908855894914
failure cluster,0.0014910465373686942,0.0,0.0014910465373686942
failure cluster error,0.0014910465373686942,0.0,0.0014910465373686942
failure possible,0.0005401401194126207,0.0038849223367359393,-0.0033447822173233188
failure possible need,0.0005869518817491775,0.0029265473485106733,-0.0023395954667614956
failures,0.0014753284742652936,0.004668625603571442,-0.0031932971293061486
failures pm,0.0007024303442351372,0.001474832549984241,-0.0007724022057491038
failures pm link,0.0,0.001570348316253467,-0.001570348316253467
fairly,0.0,0.002339145056090064,-0.002339145056090064
fake,0.0014158791223377813,0.0011786368116348887,0.0002372423107028926
fall,0.0,0.001469266416403495,-0.001469266416403495
fallback,0.0021558537144204283,0.0016352678881032376,0.0005205858263171907
falls,0.0005743582001694074,0.00038588281635116607,0.0001884753838182413
false,0.002500658770648804,0.00012539408783274246,0.0023752646828160617
false followed,0.0024897457374020264,0.0,0.0024897457374020264
false followed instructions,0.0024897457374020264,0.0,0.0024897457374020264
families,0.0002978605716517463,0.000775972461494676,-0.00047811188984292973
families refer,0.0002978605716517463,0.000775972461494676,-0.00047811188984292973
families refer captures,0.0002978605716517463,0.000775972461494676,-0.00047811188984292973
family,0.0017871634299104777,0.004655834768968056,-0.0028686713390575786
family head,0.0005957211433034926,0.001551944922989352,-0.0009562237796858595
family head actually,0.0002978605716517463,0.000775972461494676,-0.00047811188984292973
family head recorder,0.0002978605716517463,0.000775972461494676,-0.00047811188984292973
family leaving,0.0002978605716517463,0.000775972461494676,-0.00047811188984292973
family leaving semantics,0.0002978605716517463,0.000775972461494676,-0.00047811188984292973
family member,0.0002978605716517463,0.000775972461494676,-0.00047811188984292973
family member requires,0.0002978605716517463,0.000775972461494676,-0.00047811188984292973
family specialized,0.0002978605716517463,0.000775972461494676,-0.00047811188984292973
family specialized op,0.0002978605716517463,0.000775972461494676,-0.00047811188984292973
family uniformly,0.0002978605716517463,0.000775972461494676,-0.00047811188984292973
family uniformly record,0.0002978605716517463,0.000775972461494676,-0.00047811188984292973
far,0.0030260608237866176,0.002258826714352848,0.0007672341094337697
fast,0.0011670753420380414,0.0019220074923425028,-0.0007549321503044614
faster,0.0069135900857150556,0.007236740773016821,-0.0003231506873017653
faster pr,0.0020388006181503954,0.0008448132522072999,0.0011939873659430954
faster pr reviews,0.0020388006181503954,0.0008448132522072999,0.0011939873659430954
fatal,0.0,0.0032180709776500017,-0.0032180709776500017
feature,0.026521487536244868,0.004008388299052437,0.02251309923719243
feature changelog,0.0007622306980076138,0.00031248951851909224,0.0004497411794885215
feature changelog files,0.0007622306980076138,0.00031248951851909224,0.0004497411794885215
feature does,0.003948759275789505,0.0,0.003948759275789505
feature does need,0.003948759275789505,0.0,0.003948759275789505
feature enhancement,0.010425184829395527,0.0,0.010425184829395527
feature enhancement proposal,0.007883550514699895,0.0,0.007883550514699895
feature minor,0.0007158683410447826,0.0009439703511548365,-0.00022810201011005385
feature minor bug,0.0007158683410447826,0.0009439703511548365,-0.00022810201011005385
feature optionally,0.002559795171046508,0.0008157567444252665,0.0017440384266212412
feature optionally add,0.002559795171046508,0.0008157567444252665,0.0017440384266212412
feature proposal,0.003585296138105487,0.0,0.003585296138105487
feature proposal discourse,0.003585296138105487,0.0,0.003585296138105487
feature proposing,0.0036500460380854164,0.0,0.0036500460380854164
feature proposing solve,0.0036500460380854164,0.0,0.0036500460380854164
feature response,0.005122723645304921,0.0,0.005122723645304921
feature response gh,0.005122723645304921,0.0,0.005122723645304921
feature solve,0.0036500460380854164,0.0,0.0036500460380854164
feature tracked,0.0010987143342101144,0.0006917966193480024,0.000406917714862112
feature tracked effort,0.0010987143342101144,0.0006917966193480024,0.000406917714862112
features,0.002996929555139677,0.003209679980081223,-0.0002127504249415462
features update,0.0031722422594945153,0.001975797322315495,0.0011964449371790202
features update documentation,0.0031722422594945153,0.001975797322315495,0.0011964449371790202
feb,0.0,0.0038394757134924385,-0.0038394757134924385
feedback,0.0008109405776205744,0.0010353632800150366,-0.0002244227023944622
feel,0.0035117934085627032,0.0021509245781936104,0.0013608688303690928
feel free,0.0010987143342101144,0.0006917966193480024,0.000406917714862112
feel free ignore,0.0010987143342101144,0.0006917966193480024,0.000406917714862112
ff,0.0,0.0009731817634715968,-0.0009731817634715968
field,0.006977871286833975,0.0,0.006977871286833975
fields,0.00179555748348862,0.004250017295543397,-0.002454459812054777
file,0.009267945500213494,0.013891905620042142,-0.004623960119828649
file contribution,0.006344484518989031,0.00395159464463099,0.0023928898743580404
file contribution based,0.0031722422594945153,0.001975797322315495,0.0011964449371790202
file contribution provided,0.0031722422594945153,0.001975797322315495,0.0011964449371790202
file producing,0.0,0.002894569598393257,-0.002894569598393257
file producing reported,0.0,0.002894569598393257,-0.002894569598393257
file tmp,0.0,0.0012244873418878776,-0.0012244873418878776
file tmp im,0.0,0.0012244873418878776,-0.0012244873418878776
filed,0.0010161036738284227,0.0007940798901212421,0.00022202378370718065
filename,0.0014767048200960988,0.003099968987766041,-0.0016232641676699423
files,0.005677710304683679,0.007529196740208813,-0.0018514864355251336
files creates,0.0,0.002894569598393257,-0.002894569598393257
files creates match,0.0,0.002894569598393257,-0.002894569598393257
files updated,0.0007158683410447826,0.0009439703511548365,-0.00022810201011005385
files updated changed,0.0007158683410447826,0.0009439703511548365,-0.00022810201011005385
files use,0.0022173203138755584,0.0008157567444252665,0.0014015635694502918
files use following,0.0022173203138755584,0.0008157567444252665,0.0014015635694502918
filing,0.0013942344542836871,0.0006926159434840555,0.0007016185107996316
finally,0.0,0.0012866380752811206,-0.0012866380752811206
finding,0.0011816650084998164,0.001888554945930849,-0.0007068899374310326
finding internal,0.0013247421669910172,0.0006917966193480024,0.0006329455476430148
finding internal compiler,0.0013247421669910172,0.0006917966193480024,0.0006329455476430148
fine,0.003439933415652444,0.0030402578304995704,0.0003996755851528736
finish,0.0,0.0012618136070904444,-0.0012618136070904444
fix,0.005153045815722465,0.023006746432258,-0.017853700616535535
fix add,0.0,0.0033791689292234665,-0.0033791689292234665
fix bug,0.0007622306980076138,0.00031248951851909224,0.0004497411794885215
fix bug add,0.0007622306980076138,0.00031248951851909224,0.0004497411794885215
fix failing,0.0,0.0020150352824642287,-0.0020150352824642287
fix ice,0.0,0.0012887990536628205,-0.0012887990536628205
fix implemented,0.0002978605716517463,0.000775972461494676,-0.00047811188984292973
fix implemented change,0.0002978605716517463,0.000775972461494676,-0.00047811188984292973
fix nested,0.0,0.0026602707269567,-0.0026602707269567
fix segfault,0.0,0.0019283476732118794,-0.0019283476732118794
fix vet,0.0014910465373686942,0.0,0.0014910465373686942
fix vet errors,0.0014910465373686942,0.0,0.0014910465373686942
fixed,0.0010960884823490798,0.0033670027698000766,-0.0022709142874509968
fixes,0.017186506536936322,0.024067817600296686,-0.006881311063360363
fixes documentation,0.0007158683410447826,0.0009439703511548365,-0.00022810201011005385
fixes documentation changes,0.0007158683410447826,0.0009439703511548365,-0.00022810201011005385
fixes fixes,0.006196311941611262,0.0,0.006196311941611262
fixes issue,0.005525483803324788,0.004659338150633185,0.0008661456526916035
fixes issue number,0.005119590342093016,0.0011766820866148547,0.003942908255478161
fixes link,0.0017627927481548575,0.0005118545277493505,0.001250938220405507
fixes link relevant,0.0017627927481548575,0.0005118545277493505,0.001250938220405507
fixes new,0.0031722422594945153,0.001975797322315495,0.0011964449371790202
fixes new features,0.0031722422594945153,0.001975797322315495,0.0011964449371790202
fixes pr,0.002559795171046508,0.0008157567444252665,0.0017440384266212412
fixes pr kind,0.002559795171046508,0.0008157567444252665,0.0017440384266212412
fixes refs,0.0008491223316038205,0.0015596799049733072,-0.0007105575733694868
fixes related,0.0007158683410447826,0.0012378350449485233,-0.0005219667039037406
fixes related issue,0.0007158683410447826,0.0012378350449485233,-0.0005219667039037406
fixes rust,0.0010670019620033471,0.012234107201869309,-0.011167105239865962
fixes rust lang,0.0010670019620033471,0.012234107201869309,-0.011167105239865962
fixes special,0.0008166604917628976,0.0031656002408315042,-0.0023489397490686066
fixes special notes,0.0008166604917628976,0.0031656002408315042,-0.0023489397490686066
fixes submitting,0.0014539270355519145,0.0009210149729398216,0.0005329120626120929
fixes submitting pull,0.0014539270355519145,0.0009210149729398216,0.0005329120626120929
fixes vet,0.0014910465373686942,0.0,0.0014910465373686942
fixes vet errors,0.0014910465373686942,0.0,0.0014910465373686942
fixing,0.00993052560915982,0.002254683568222722,0.007675842040937099
fixing typo,0.00993052560915982,0.002254683568222722,0.007675842040937099
fixing typo need,0.00993052560915982,0.002254683568222722,0.007675842040937099
flag,0.003758436443485865,0.0021444248768218398,0.0016140115666640254
flag enabled,0.000658020591415339,0.0005106656137864446,0.00014735497762889433
flags,0.0012332562864586366,0.0021076423388815876,-0.000874386052422951
flake,0.005444981088226563,0.006228577841673186,-0.0007835967534466229
flake add,0.001400354267962103,0.0005389273883452927,0.0008614268796168103
flake add kind,0.0014910465373686942,0.0,0.0014910465373686942
flake assign,0.0014910465373686942,0.0,0.0014910465373686942
flake assign sig,0.0014910465373686942,0.0,0.0014910465373686942
flake kind,0.002559795171046508,0.0008157567444252665,0.0017440384266212412
flake kind regression,0.002559795171046508,0.0008157567444252665,0.0017440384266212412
flake locally,0.0,0.001570348316253467,-0.001570348316253467
flake locally using,0.0,0.001570348316253467,-0.001570348316253467
flake sig,0.0014910465373686942,0.0,0.0014910465373686942
flake sig windows,0.0014910465373686942,0.0,0.0014910465373686942
flaking,0.0022343569168162764,0.01404456465825219,-0.011810207741435912
flaking flaking,0.0006179967697195793,0.001474832549984241,-0.0008568357802646617
flaking flaking triage,0.0,0.001570348316253467,-0.001570348316253467
flaking test,0.0007479224054058051,0.0011599717793831553,-0.0004120493739773502
flaking tests,0.0,0.004402658159226213,-0.004402658159226213
flaking tests flaking,0.0,0.001570348316253467,-0.001570348316253467
flaking tests io,0.0,0.002927825609241972,-0.002927825609241972
flaking triage,0.0,0.001570348316253467,-0.001570348316253467
flaking triage tool,0.0,0.001570348316253467,-0.001570348316253467
flaky,0.0015336188214020744,0.004829385641522646,-0.0032957668201205716
flip,0.0,0.0011681688780977484,-0.0011681688780977484
fn,0.003928292215563212,0.002860706859599724,0.001067585355963488
fn test,0.0,0.0024489746837757552,-0.0024489746837757552
focused,0.0010688849170520753,0.0009119192959634839,0.00015696562108859138
folder,0.002001477453583844,0.0,0.002001477453583844
follow,0.0018692675059987032,0.0033208370149823896,-0.0014515695089836864
follow updates,0.0014910465373686942,0.0,0.0014910465373686942
follow updates mod,0.0014910465373686942,0.0,0.0014910465373686942
followed,0.0021248685338547055,0.0030666330660358426,-0.0009417645321811371
followed instructions,0.0024897457374020264,0.0,0.0024897457374020264
followed instructions uplifting,0.0024897457374020264,0.0,0.0024897457374020264
following,0.02239528293310011,0.008197607758102755,0.014197675174997355
following checked,0.0006799069031567222,0.0017934635666182889,-0.0011135566634615666
following checked pull,0.0006799069031567222,0.0017934635666182889,-0.0011135566634615666
following format,0.019183687479688172,0.004572970379579507,0.014610717100108667
following format branch,0.00993052560915982,0.002254683568222722,0.007675842040937099
following format gh,0.00993052560915982,0.002254683568222722,0.007675842040937099
following format linking,0.0022173203138755584,0.0008157567444252665,0.0014015635694502918
following kinds,0.005119590342093016,0.001631513488850533,0.0034880768532424824
following kinds applicable,0.002559795171046508,0.0008157567444252665,0.0017440384266212412
following kinds kind,0.002559795171046508,0.0008157567444252665,0.0017440384266212412
follows,0.001302919395122704,0.0006921645042751533,0.0006107548908475506
follows base,0.0002978605716517463,0.000775972461494676,-0.00047811188984292973
follows base opcode,0.0002978605716517463,0.000775972461494676,-0.00047811188984292973
forever,0.0013906188531219825,0.0,0.0013906188531219825
form,0.0018480948850724194,0.0019911612180225613,-0.00014306633295014192
form actually,0.0002978605716517463,0.000775972461494676,-0.00047811188984292973
form actually needs,0.0002978605716517463,0.000775972461494676,-0.00047811188984292973
format,0.019129376165514238,0.0045042371253176195,0.01462513904019662
format branch,0.00993052560915982,0.002254683568222722,0.007675842040937099
format branch example,0.009436210320302167,0.0022985490146386024,0.007137661305663565
format gh,0.00993052560915982,0.002254683568222722,0.007675842040937099
format gh nnnnnn,0.009436210320302167,0.0022985490146386024,0.007137661305663565
format linking,0.0022173203138755584,0.0008157567444252665,0.0014015635694502918
format linking documentation,0.0022173203138755584,0.0008157567444252665,0.0014015635694502918
formatting,0.0063887346828493076,0.002568691284773786,0.0038200433980755217
formatting guidelines,0.0031722422594945153,0.001975797322315495,0.0011964449371790202
formatting guidelines code,0.0031722422594945153,0.001975797322315495,0.0011964449371790202
forwardref,0.001906454083500406,0.0,0.001906454083500406
frame,0.007399723779237298,0.01769368925773572,-0.010293965478498422
framework,0.0012173228953542615,0.002662185333845882,-0.0014448624384916205
frameworks,0.0007536340476734292,0.0010648741335383528,-0.00031124008586492363
free,0.006679355615407676,0.0027619158764239553,0.0039174397389837206
free ignore,0.0010987143342101144,0.0006917966193480024,0.000406917714862112
free ignore pr,0.0010987143342101144,0.0006917966193480024,0.000406917714862112
free threaded,0.005702925249051728,0.0,0.005702925249051728
fs,0.0012327124215040812,0.006360124856090748,-0.005127412434586667
fs promises,0.0008491223316038205,0.0031193598099466145,-0.002270237478342794
fully,0.000294614870691412,0.0015088263019288565,-0.0012142114312374444
function,0.01089690000589806,0.004782696278031518,0.0061142037278665426
function bound,0.0002978605716517463,0.000775972461494676,-0.00047811188984292973
function bound method,0.0002978605716517463,0.000775972461494676,-0.00047811188984292973
functions,0.008101473487463755,0.0011611869152911508,0.006940286572172604
gb,0.003240763577605532,0.005698897659742521,-0.002458134082136989
gc,0.0,0.003675371867921079,-0.003675371867921079
gce,0.0012463733816732497,0.0011599717793831553,8.640160229009437e-05
generally,0.002170522751204142,0.0004796045957286625,0.0016909181554754797
generate,0.0,0.0025737663217379374,-0.0025737663217379374
generated,0.00251599517543853,0.007861464523552662,-0.0053454693481141315
generated arm,0.0,0.002894569598393257,-0.002894569598393257
